id	collegeid	provid	wl	syear	majorid	majorname	score_avg	score_high	score_low	batch
8044	10007	1	2	2008	070202	Ó¦ÓÃÎïÀíÑ§	608	634	0	11
8045	10007	1	2	2008	070301	»¯Ñ§	595	641	0	11
8046	10007	1	2	2008	070302	Ó¦ÓÃ»¯Ñ§	609	642	0	11
8047	10007	1	2	2008	071302	²ÄÁÏ»¯Ñ§	602	620	0	11
8048	10007	1	2	2008	071601	Í³¼ÆÑ§	602	619	0	11
8049	10007	1	2	2008	080204	¸ß·Ö×Ó²ÄÁÏÓë¹¤³Ì	605	617	0	11
8050	10007	1	2	2008	080205	²ÄÁÏ¿ÆÑ§Óë¹¤³Ì	599	633	0	11
8051	10007	1	2	2008	080303	¹¤ÒµÉè¼Æ	597	611	0	11
8052	10007	1	2	2008	080302	²ÄÁÏ³ÉÐÍ¼°¿ØÖÆ¹¤³Ì	585	587	0	11
8053	10007	1	2	2008	080307	»úÐµµç×Ó¹¤³Ì	601	606	0	11
8054	10007	1	2	2008	080401	²â¿Ø¼¼ÊõÓëÒÇÆ÷	599	622	0	11
8055	10007	1	2	2008	080501	ÈÈÄÜÓë¶¯Á¦¹¤³Ì	617	640	0	11
8056	10007	1	2	2008	080602	×Ô¶¯»¯	616	643	0	11
8057	10007	1	2	2008	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	615	648	0	11
8058	10007	1	2	2008	080305	»úÐµ¹¤³Ì¼°×Ô¶¯»¯	602	607	0	11
8059	10007	1	2	2008	080609	ÐÅÏ¢¹¤³Ì	637	653	0	11
8060	10007	1	2	2008	080611	Èí¼þ¹¤³Ì	603	645	0	11
8061	10007	1	2	2008	081001	»·¾³¹¤³Ì	585	615	0	11
8062	10007	1	2	2008	081101	»¯Ñ§¹¤³ÌÓë¹¤ÒÕ	595	605	0	11
8063	10007	1	2	2008	081102	ÖÆÒ©¹¤³Ì	571	582	0	11
8064	10007	1	2	2008	081201	½»Í¨ÔËÊä	593	606	0	11
8065	10007	1	2	2008	081202	½»Í¨¹¤³Ì	589	595	0	11
8066	10007	1	2	2008	081501	·ÉÐÐÆ÷Éè¼ÆÓë¹¤³Ì	608	620	0	11
8067	10007	1	2	2008	081502	·ÉÐÐÆ÷¶¯Á¦¹¤³Ì	598	630	0	11
8068	10007	1	2	2008	081606	ÐÅÏ¢¶Ô¿¹¼¼Êõ	598	618	0	11
8069	10007	1	2	2008	081701	¹¤³ÌÁ¦Ñ§	578	583	0	11
8070	10007	1	2	2008	081801	ÉúÎï¹¤³Ì	594	631	0	11
8071	10007	1	2	2008	110102	ÐÅÏ¢¹ÜÀíÓëÐÅÏ¢ÏµÍ³	605	636	0	11
8072	10007	1	2	2008	110103	¹¤Òµ¹¤³Ì	605	631	0	11
8073	10007	1	2	2008	110201	¹¤ÉÌ¹ÜÀí	611	627	0	11
8074	10007	1	2	2008	110203	»á¼ÆÑ§	622	625	0	11
8075	10007	1	2	2008	070402	ÉúÎï¼¼Êõ	600	619	0	11
8076	10007	1	2	2008	080306	³µÁ¾¹¤³Ì	620	636	0	11
8077	10007	1	2	2008	080606	µç×Ó¿ÆÑ§Óë¼¼Êõ	603	637	0	11
8078	10007	1	2	2008	080608	µçÆø¹¤³ÌÓë×Ô¶¯»¯	619	637	0	11
8079	10007	1	2	2008	071203	¹âÐÅÏ¢¿ÆÑ§Óë¼¼Êõ	607	633	0	11
8080	10007	1	2	2008	071101	ÀíÂÛÓëÓ¦ÓÃÁ¦Ñ§	595	623	0	11
8081	10007	1	2	2008	080304	¹ý³Ì×°±¸Óë¿ØÖÆ¹¤³Ì	580	583	0	11
8082	10007	1	2	2008	080607	ÉúÎïÒ½Ñ§¹¤³Ì	585	613	0	11
8083	10007	1	2	2008	081507	º½ÌìÔËÊäÓë¿ØÖÆ	594	625	0	11
8084	10007	1	2	2008	080604	Í¨ÐÅ¹¤³Ì	620	637	0	11
8085	10007	1	2	2008		µç×Ó·â×°¼¼Êõ	580	583	0	11
8086	10007	1	1	2008	020101	¾­¼ÃÑ§	575	582	0	11
8087	10007	1	1	2008	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	592	598	0	11
8088	10007	1	1	2008	030302	Éç»á¹¤×÷	553	554	0	11
8089	10007	1	1	2008	080303	¹¤ÒµÉè¼Æ	569	581	0	11
8090	10007	1	1	2008	110302	¹«¹²ÊÂÒµ¹ÜÀí	560	573	0	11
8091	10007	1	1	2008	050201	Ó¢Óï	555	566	0	11
8092	10007	1	1	2008	050207	ÈÕÓï	547	553	0	11
8093	10007	1	1	2008	050203	µÂÓï	558	562	0	11
8094	10007	1	1	2008	030101	·¨Ñ§	566	588	0	11
8095	10007	1	2	2007	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	625	633	0	11
8096	10007	1	2	2007	070102	ÐÅÏ¢Óë¼ÆËã¿ÆÑ§	630	639	0	11
8097	10007	1	2	2007	070101	ÊýÑ§ÓëÓ¦ÓÃÊýÑ§	644	648	0	11
8098	10007	1	2	2007	070202	Ó¦ÓÃÎïÀíÑ§	634	653	0	11
8099	10007	1	2	2007	070301	»¯Ñ§	634	651	0	11
8100	10007	1	2	2007	070302	Ó¦ÓÃ»¯Ñ§	615	621	0	11
8101	10007	1	2	2007	071302	²ÄÁÏ»¯Ñ§	621	634	0	11
8102	10007	1	2	2007	071601	Í³¼ÆÑ§	633	643	0	11
8103	10007	1	2	2007	080204	¸ß·Ö×Ó²ÄÁÏÓë¹¤³Ì	629	645	0	11
8104	10007	1	2	2007	080205	²ÄÁÏ¿ÆÑ§Óë¹¤³Ì	606	609	0	11
8105	10007	1	2	2007	080303	¹¤ÒµÉè¼Æ	642	647	0	11
8106	10007	1	2	2007	080302	²ÄÁÏ³ÉÐÍ¼°¿ØÖÆ¹¤³Ì	598	607	0	11
8107	10007	1	2	2007	080307	»úÐµµç×Ó¹¤³Ì	616	619	0	11
8108	10007	1	2	2007	080401	²â¿Ø¼¼ÊõÓëÒÇÆ÷	610	616	0	11
8109	10007	1	2	2007	080501	ÈÈÄÜÓë¶¯Á¦¹¤³Ì	606	607	0	11
8110	10007	1	2	2007	080602	×Ô¶¯»¯	636	652	0	11
8111	10007	1	2	2007	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	615	625	0	11
8112	10007	1	2	2007	080305	»úÐµ¹¤³Ì¼°×Ô¶¯»¯	618	623	0	11
8113	10007	1	2	2007	080609	ÐÅÏ¢¹¤³Ì	639	661	0	11
8114	10007	1	2	2007	080611	Èí¼þ¹¤³Ì	610	636	0	11
8115	10007	1	2	2007	081001	»·¾³¹¤³Ì	611	622	0	11
8116	10007	1	2	2007	081101	»¯Ñ§¹¤³ÌÓë¹¤ÒÕ	608	610	0	11
8117	10007	1	2	2007	081102	ÖÆÒ©¹¤³Ì	607	624	0	11
8118	10007	1	2	2007	081201	½»Í¨ÔËÊä	610	616	0	11
8119	10007	1	2	2007	081202	½»Í¨¹¤³Ì	611	613	0	11
8120	10007	1	2	2007	081501	·ÉÐÐÆ÷Éè¼ÆÓë¹¤³Ì	625	637	0	11
8121	10007	1	2	2007	081502	·ÉÐÐÆ÷¶¯Á¦¹¤³Ì	625	625	0	11
8122	10007	1	2	2007	081606	ÐÅÏ¢¶Ô¿¹¼¼Êõ	620	643	0	11
8123	10007	1	2	2007	081701	¹¤³ÌÁ¦Ñ§	613	622	0	11
8124	10007	1	2	2007	081801	ÉúÎï¹¤³Ì	618	646	0	11
8125	10007	1	2	2007	110102	ÐÅÏ¢¹ÜÀíÓëÐÅÏ¢ÏµÍ³	622	633	0	11
8126	10007	1	2	2007	110103	¹¤Òµ¹¤³Ì	613	622	0	11
8127	10007	1	2	2007	110201	¹¤ÉÌ¹ÜÀí	616	629	0	11
8128	10007	1	2	2007	110203	»á¼ÆÑ§	619	619	0	11
8129	10007	1	2	2007	070402	ÉúÎï¼¼Êõ	616	622	0	11
8130	10007	1	2	2007	080306	³µÁ¾¹¤³Ì	634	660	0	11
8131	10007	1	2	2007	080606	µç×Ó¿ÆÑ§Óë¼¼Êõ	621	643	0	11
8132	10007	1	2	2007	080608	µçÆø¹¤³ÌÓë×Ô¶¯»¯	623	629	0	11
8133	10007	1	2	2007	071203	¹âÐÅÏ¢¿ÆÑ§Óë¼¼Êõ	614	629	0	11
8134	10007	1	2	2007	071101	ÀíÂÛÓëÓ¦ÓÃÁ¦Ñ§	605	631	0	11
8135	10007	1	2	2007	080304	¹ý³Ì×°±¸Óë¿ØÖÆ¹¤³Ì	603	604	0	11
8136	10007	1	2	2007	080607	ÉúÎïÒ½Ñ§¹¤³Ì	606	630	0	11
8137	10007	1	2	2007	081507	º½ÌìÔËÊäÓë¿ØÖÆ	611	616	0	11
8138	10007	1	1	2007	020101	¾­¼ÃÑ§	585	588	0	11
8139	10007	1	1	2007	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	597	612	0	11
8140	10007	1	1	2007	030302	Éç»á¹¤×÷	569	571	0	11
8141	10007	1	1	2007	080303	¹¤ÒµÉè¼Æ	580	591	0	11
8142	10007	1	1	2007	110302	¹«¹²ÊÂÒµ¹ÜÀí	573	575	0	11
8143	10007	1	1	2007	050201	Ó¢Óï	575	586	0	11
8144	10007	1	1	2007	050207	ÈÕÓï	558	561	0	11
8145	10007	1	1	2007	050203	µÂÓï	582	583	0	11
8146	10007	1	1	2007	030101	·¨Ñ§	569	582	0	11
8147	10007	1	2	2006	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	623	662	0	11
8148	10007	1	2	2006	070102	ÐÅÏ¢Óë¼ÆËã¿ÆÑ§	615	619	0	11
8149	10007	1	2	2006	070101	ÊýÑ§ÓëÓ¦ÓÃÊýÑ§	625	646	0	11
8150	10007	1	2	2006	070202	Ó¦ÓÃÎïÀíÑ§	639	650	0	11
8151	10007	1	2	2006	070301	»¯Ñ§	617	621	0	11
8152	10007	1	2	2006	070302	Ó¦ÓÃ»¯Ñ§	616	617	0	11
8153	10007	1	2	2006	071302	²ÄÁÏ»¯Ñ§	614	615	0	11
8154	10007	1	2	2006	071601	Í³¼ÆÑ§	610	611	0	11
8155	10007	1	2	2006	080204	¸ß·Ö×Ó²ÄÁÏÓë¹¤³Ì	631	639	0	11
8156	10007	1	2	2006	080205	²ÄÁÏ¿ÆÑ§Óë¹¤³Ì	600	608	0	11
8157	10007	1	2	2006	080303	¹¤ÒµÉè¼Æ	626	638	0	11
8158	10007	1	2	2006	080302	²ÄÁÏ³ÉÐÍ¼°¿ØÖÆ¹¤³Ì	606	610	0	11
8159	10007	1	2	2006	080305	»úÐµ¹¤³Ì¼°×Ô¶¯»¯	629	651	0	11
8160	10007	1	2	2006	080307	»úÐµµç×Ó¹¤³Ì	610	621	0	11
8161	10007	1	2	2006	080401	²â¿Ø¼¼ÊõÓëÒÇÆ÷	613	617	0	11
8162	10007	1	2	2006	080501	ÈÈÄÜÓë¶¯Á¦¹¤³Ì	614	615	0	11
8163	10007	1	2	2006	080602	×Ô¶¯»¯	637	665	0	11
8164	10007	1	2	2006	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	624	641	0	11
8165	10007	1	2	2006	080609	ÐÅÏ¢¹¤³Ì	642	665	0	11
8166	10007	1	2	2006	080611	Èí¼þ¹¤³Ì	626	669	0	11
8167	10007	1	2	2006	081001	»·¾³¹¤³Ì	622	631	0	11
8168	10007	1	2	2006	081002	°²È«¹¤³Ì	592	611	0	11
8169	10007	1	2	2006	081101	»¯Ñ§¹¤³ÌÓë¹¤ÒÕ	609	613	0	11
8170	10007	1	2	2006	081102	ÖÆÒ©¹¤³Ì	626	644	0	11
8171	10007	1	2	2006	081201	½»Í¨ÔËÊä	607	612	0	11
8172	10007	1	2	2006	081202	½»Í¨¹¤³Ì	620	629	0	11
8173	10007	1	2	2006	081501	·ÉÐÐÆ÷Éè¼ÆÓë¹¤³Ì	617	619	0	11
8174	10007	1	2	2006	081502	·ÉÐÐÆ÷¶¯Á¦¹¤³Ì	612	613	0	11
8175	10007	1	2	2006	081606	ÐÅÏ¢¶Ô¿¹¼¼Êõ	625	630	0	11
8176	10007	1	2	2006	081701	¹¤³ÌÁ¦Ñ§	617	618	0	11
8177	10007	1	2	2006	081801	ÉúÎï¹¤³Ì	630	644	0	11
8178	10007	1	2	2006	110102	ÐÅÏ¢¹ÜÀíÓëÐÅÏ¢ÏµÍ³	619	641	0	11
8179	10007	1	2	2006	110103	¹¤Òµ¹¤³Ì	620	638	0	11
8180	10007	1	2	2006	110201	¹¤ÉÌ¹ÜÀí	616	624	0	11
8181	10007	1	2	2006	110202	ÊÐ³¡ÓªÏú	611	624	0	11
8182	10007	1	2	2006	110203	»á¼ÆÑ§	609	613	0	11
8183	10007	1	2	2006	070402	ÉúÎï¼¼Êõ	622	642	0	11
8184	10007	1	2	2006	080306	³µÁ¾¹¤³Ì	634	642	0	11
8185	10007	1	2	2006	080606	µç×Ó¿ÆÑ§Óë¼¼Êõ	623	637	0	11
8186	10007	1	2	2006	080608	µçÆø¹¤³ÌÓë×Ô¶¯»¯	628	642	0	11
8187	10007	1	2	2006	071203	¹âÐÅÏ¢¿ÆÑ§Óë¼¼Êõ	623	645	0	11
8188	10007	1	2	2006	071101	ÀíÂÛÓëÓ¦ÓÃÁ¦Ñ§	600	633	0	11
8189	10007	1	2	2006	080304	¹ý³Ì×°±¸Óë¿ØÖÆ¹¤³Ì	608	613	0	11
8190	10007	1	2	2006	080607	ÉúÎïÒ½Ñ§¹¤³Ì	613	617	0	11
8191	10007	1	2	2006	081507	º½ÌìÔËÊäÓë¿ØÖÆ	612	614	0	11
8192	10007	1	1	2006	020101	¾­¼ÃÑ§	562	575	0	11
8193	10007	1	1	2006	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	575	586	0	11
8194	10007	1	1	2006	030302	Éç»á¹¤×÷	529	532	0	11
8195	10007	1	1	2006	110302	¹«¹²ÊÂÒµ¹ÜÀí	551	555	0	11
8196	10007	1	1	2006	050201	Ó¢Óï	551	577	0	11
8197	10007	1	1	2006	050207	ÈÕÓï	528	531	0	11
8198	10007	1	1	2006	050203	µÂÓï	575	592	0	11
8199	10007	1	1	2006	030101	·¨Ñ§	547	579	0	11
8200	10007	1	2	2005	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	560	576	0	11
8201	10007	1	2	2005	070102	ÐÅÏ¢Óë¼ÆËã¿ÆÑ§	566	600	0	11
8202	10007	1	2	2005	070101	ÊýÑ§ÓëÓ¦ÓÃÊýÑ§	582	600	0	11
8203	10007	1	2	2005	070202	Ó¦ÓÃÎïÀíÑ§	574	604	0	11
8204	10007	1	2	2005	070301	»¯Ñ§	563	575	0	11
8205	10007	1	2	2005	070302	Ó¦ÓÃ»¯Ñ§	565	589	0	11
8206	10007	1	2	2005	071302	²ÄÁÏ»¯Ñ§	559	609	0	11
8207	10007	1	2	2005	071601	Í³¼ÆÑ§	568	587	0	11
8208	10007	1	2	2005	080204	¸ß·Ö×Ó²ÄÁÏÓë¹¤³Ì	562	591	0	11
8209	10007	1	2	2005	080205	²ÄÁÏ¿ÆÑ§Óë¹¤³Ì	551	559	0	11
8210	10007	1	2	2005	080303	¹¤ÒµÉè¼Æ	563	573	0	11
8211	10007	1	2	2005	080302	²ÄÁÏ³ÉÐÍ¼°¿ØÖÆ¹¤³Ì	559	578	0	11
8212	10007	1	2	2005	080305	»úÐµ¹¤³Ì¼°×Ô¶¯»¯	561	597	0	11
8213	10007	1	2	2005	080307	»úÐµµç×Ó¹¤³Ì	553	571	0	11
8214	10007	1	2	2005	080401	²â¿Ø¼¼ÊõÓëÒÇÆ÷	562	588	0	11
8215	10007	1	2	2005	080501	ÈÈÄÜÓë¶¯Á¦¹¤³Ì	547	577	0	11
8216	10007	1	2	2005	080602	×Ô¶¯»¯	574	620	0	11
8217	10007	1	2	2005	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	559	621	0	11
8218	10007	1	2	2005	080609	ÐÅÏ¢¹¤³Ì	579	607	0	11
8219	10007	1	2	2005	080611	Èí¼þ¹¤³Ì	557	596	0	11
8220	10007	1	2	2005	081001	»·¾³¹¤³Ì	554	558	0	11
8221	10007	1	2	2005	081002	°²È«¹¤³Ì	550	550	0	11
8222	10007	1	2	2005	081101	»¯Ñ§¹¤³ÌÓë¹¤ÒÕ	545	554	0	11
8223	10007	1	2	2005	081102	ÖÆÒ©¹¤³Ì	556	577	0	11
8224	10007	1	2	2005	081201	½»Í¨ÔËÊä	544	547	0	11
8225	10007	1	2	2005	081202	½»Í¨¹¤³Ì	555	558	0	11
8226	10007	1	2	2005	081501	·ÉÐÐÆ÷Éè¼ÆÓë¹¤³Ì	561	563	0	11
8227	10007	1	2	2005	081502	·ÉÐÐÆ÷¶¯Á¦¹¤³Ì	556	556	0	11
8228	10007	1	2	2005	081602	Ì½²âÖÆµ¼Óë¿ØÖÆ¼¼Êõ	554	597	0	11
8229	10007	1	2	2005	081606	ÐÅÏ¢¶Ô¿¹¼¼Êõ	580	606	0	11
8230	10007	1	2	2005	081701	¹¤³ÌÁ¦Ñ§	548	551	0	11
8231	10007	1	2	2005	081801	ÉúÎï¹¤³Ì	570	583	0	11
8232	10007	1	2	2005	110102	ÐÅÏ¢¹ÜÀíÓëÐÅÏ¢ÏµÍ³	555	564	0	11
8233	10007	1	2	2005	110103	¹¤Òµ¹¤³Ì	565	606	0	11
8234	10007	1	2	2005	110201	¹¤ÉÌ¹ÜÀí	560	609	0	11
8235	10007	1	2	2005	110202	ÊÐ³¡ÓªÏú	555	570	0	11
8236	10007	1	2	2005	110203	»á¼ÆÑ§	557	568	0	11
8237	10007	1	2	2005	070402	ÉúÎï¼¼Êõ	563	591	0	11
8238	10007	1	2	2005	080306	³µÁ¾¹¤³Ì	589	599	0	11
8239	10007	1	2	2005	080606	µç×Ó¿ÆÑ§Óë¼¼Êõ	561	567	0	11
8240	10007	1	1	2005	020101	¾­¼ÃÑ§	549	559	0	11
8241	10007	1	1	2005	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	543	553	0	11
8242	10007	1	1	2005	030302	Éç»á¹¤×÷	521	542	0	11
8243	10007	1	1	2005	110302	¹«¹²ÊÂÒµ¹ÜÀí	529	538	0	11
8244	10007	1	1	2005	050201	Ó¢Óï	532	539	0	11
8245	10007	1	1	2005	050207	ÈÕÓï	532	545	0	11
8246	10007	1	1	2005	050203	µÂÓï	539	544	0	11
8247	10007	1	1	2005	030101	·¨Ñ§	522	525	0	11
8248	10008	1	2	2008	070101	ÊýÑ§ÓëÓ¦ÓÃÊýÑ§	586	601	0	11
8249	10008	1	2	2008	070102	ÐÅÏ¢Óë¼ÆËã¿ÆÑ§	606	642	0	11
8250	10008	1	2	2008	070202	Ó¦ÓÃÎïÀíÑ§	586	603	0	11
8251	10008	1	2	2008	071402	ÉúÌ¬Ñ§	575	587	0	11
8252	10008	1	2	2008	080205	²ÄÁÏ¿ÆÑ§Óë¹¤³Ì	620	655	0	11
8253	10008	1	2	2008	080303	¹¤ÒµÉè¼Æ	589	616	0	11
8254	10008	1	2	2008	080401	²â¿Ø¼¼ÊõÓëÒÇÆ÷	586	616	0	11
8255	10008	1	2	2008	080703	ÍÁÄ¾¹¤³Ì	572	578	0	11
8256	10008	1	2	2008	080704	½¨Öþ»·¾³ÓëÉè±¸¹¤³Ì	566	575	0	11
8257	10008	1	2	2008	081001	»·¾³¹¤³Ì	609	646	0	11
8258	10008	1	2	2008	050201	Ó¢Óï	584	620	0	11
8259	10008	1	2	2008	050207	ÈÕÓï	567	582	0	11
8260	10008	1	2	2008	070302	Ó¦ÓÃ»¯Ñ§	581	599	0	11
8261	10008	1	2	2008	070402	ÉúÎï¼¼Êõ	580	595	0	11
8262	10008	1	2	2008	080306	³µÁ¾¹¤³Ì	578	591	0	11
8263	10008	1	2	2008	0803	»úÐµÀà	593	645	0	11
8264	10008	1	2	2008	1102	¹¤ÉÌ¹ÜÀíÀà	597	655	0	11
8265	10008	1	2	2008	0712	µç×ÓÐÅÏ¢¿ÆÑ§Àà	602	635	0	11
8266	10008	1	2	2008	050203	µÂÓï	579	604	0	11
8267	10008	1	2	2008	081002	°²È«¹¤³Ì	571	583	0	11
8268	10008	1	2	2008	00700	Àí¿ÆÊÔÑé°à	640	654	0	11
8269	10008	1	1	2008	030101	·¨Ñ§	561	567	0	11
8270	10008	1	1	2008	030302	Éç»á¹¤×÷	557	578	0	11
8271	10008	1	1	2008	110301	ÐÐÕþ¹ÜÀí	565	577	0	11
8272	10008	1	1	2008	050201	Ó¢Óï	567	596	0	11
8273	10008	1	1	2008	050207	ÈÕÓï	571	575	0	11
8274	10008	1	1	2008	1102	¹¤ÉÌ¹ÜÀíÀà	581	590	0	11
8275	10008	1	1	2008	050203	µÂÓï	560	560	0	11
8276	10008	1	2	2007	070101	ÊýÑ§ÓëÓ¦ÓÃÊýÑ§	616	637	0	11
8277	10008	1	2	2007	070102	ÐÅÏ¢Óë¼ÆËã¿ÆÑ§	597	607	0	11
8278	10008	1	2	2007	070202	Ó¦ÓÃÎïÀíÑ§	600	610	0	11
8279	10008	1	2	2007	071402	ÉúÌ¬Ñ§	594	596	0	11
8280	10008	1	2	2007	080205	²ÄÁÏ¿ÆÑ§Óë¹¤³Ì	624	651	0	11
8281	10008	1	2	2007	080303	¹¤ÒµÉè¼Æ	610	622	0	11
8282	10008	1	2	2007	080401	²â¿Ø¼¼ÊõÓëÒÇÆ÷	594	601	0	11
8283	10008	1	2	2007	080703	ÍÁÄ¾¹¤³Ì	593	611	0	11
8284	10008	1	2	2007	080704	½¨Öþ»·¾³ÓëÉè±¸¹¤³Ì	588	597	0	11
8285	10008	1	2	2007	081001	»·¾³¹¤³Ì	602	621	0	11
8286	10008	1	2	2007	050201	Ó¢Óï	595	598	0	11
8287	10008	1	2	2007	050207	ÈÕÓï	586	591	0	11
8288	10008	1	2	2007	070302	Ó¦ÓÃ»¯Ñ§	594	603	0	11
8289	10008	1	2	2007	070402	ÉúÎï¼¼Êõ	601	614	0	11
8290	10008	1	2	2007	080306	³µÁ¾¹¤³Ì	591	600	0	11
8291	10008	1	2	2007	0803	»úÐµÀà	606	663	0	11
8292	10008	1	2	2007	1102	¹¤ÉÌ¹ÜÀíÀà	615	646	0	11
8293	10008	1	2	2007	0712	µç×ÓÐÅÏ¢¿ÆÑ§Àà	609	651	0	11
8294	10008	1	2	2007	050203	µÂÓï	600	604	0	11
8295	10008	1	2	2007	081002	°²È«¹¤³Ì	590	590	0	11
8296	10008	1	2	2007	00700	Àí¿ÆÊÔÑé°à	639	660	0	11
8297	10008	1	1	2007	030101	·¨Ñ§	574	592	0	11
8298	10008	1	1	2007	030302	Éç»á¹¤×÷	558	573	0	11
8299	10008	1	1	2007	110301	ÐÐÕþ¹ÜÀí	571	580	0	11
8300	10008	1	1	2007	050201	Ó¢Óï	583	598	0	11
8301	10008	1	1	2007	050207	ÈÕÓï	565	587	0	11
8302	10008	1	1	2007	1102	¹¤ÉÌ¹ÜÀíÀà	587	592	0	11
8303	10008	1	1	2007	050203	µÂÓï	567	569	0	11
8304	10008	1	2	2006	070101	ÊýÑ§ÓëÓ¦ÓÃÊýÑ§	609	663	0	11
8305	10008	1	2	2006	070102	ÐÅÏ¢Óë¼ÆËã¿ÆÑ§	598	617	0	11
8306	10008	1	2	2006	070202	Ó¦ÓÃÎïÀíÑ§	603	635	0	11
8307	10008	1	2	2006	071402	ÉúÌ¬Ñ§	599	643	0	11
8308	10008	1	2	2006	080107	¿óÎï×ÊÔ´¹¤³Ì	572	572	0	11
8309	10008	1	2	2006	080205	²ÄÁÏ¿ÆÑ§Óë¹¤³Ì	622	662	0	11
8310	10008	1	2	2006	080303	¹¤ÒµÉè¼Æ	598	610	0	11
8311	10008	1	2	2006	080401	²â¿Ø¼¼ÊõÓëÒÇÆ÷	594	620	0	11
8312	10008	1	2	2006	080703	ÍÁÄ¾¹¤³Ì	590	602	0	11
8313	10008	1	2	2006	080704	½¨Öþ»·¾³ÓëÉè±¸¹¤³Ì	588	591	0	11
8314	10008	1	2	2006	081001	»·¾³¹¤³Ì	594	616	0	11
8315	10008	1	2	2006	050201	Ó¢Óï	600	607	0	11
8316	10008	1	2	2006	050207	ÈÕÓï	592	617	0	11
8317	10008	1	2	2006	070302	Ó¦ÓÃ»¯Ñ§	601	630	0	11
8318	10008	1	2	2006	070402	ÉúÎï¼¼Êõ	610	651	0	11
8319	10008	1	2	2006	080306	³µÁ¾¹¤³Ì	598	616	0	11
8320	10008	1	2	2006	0803	»úÐµÀà	603	637	0	11
8321	10008	1	2	2006	1102	¹¤ÉÌ¹ÜÀíÀà	608	642	0	11
8322	10008	1	2	2006	0712	µç×ÓÐÅÏ¢¿ÆÑ§Àà	612	665	0	11
8323	10008	1	1	2006	030101	·¨Ñ§	559	568	0	11
8324	10008	1	1	2006	030302	Éç»á¹¤×÷	555	574	0	11
8325	10008	1	1	2006	110301	ÐÐÕþ¹ÜÀí	568	579	0	11
8326	10008	1	1	2006	050201	Ó¢Óï	572	585	0	11
8327	10008	1	1	2006	050207	ÈÕÓï	566	583	0	11
8328	10008	1	1	2006	1102	¹¤ÉÌ¹ÜÀíÀà	588	602	0	11
8329	10008	1	2	2005	070101	ÊýÑ§ÓëÓ¦ÓÃÊýÑ§	560	604	0	11
8330	10008	1	2	2005	070102	ÐÅÏ¢Óë¼ÆËã¿ÆÑ§	544	554	0	11
8331	10008	1	2	2005	070202	Ó¦ÓÃÎïÀíÑ§	546	554	0	11
8332	10008	1	2	2005	071402	ÉúÌ¬Ñ§	533	536	0	11
8333	10008	1	2	2005	080107	¿óÎï×ÊÔ´¹¤³Ì	491	492	0	11
8334	10008	1	2	2005	080205	²ÄÁÏ¿ÆÑ§Óë¹¤³Ì	561	600	0	11
8335	10008	1	2	2005	080303	¹¤ÒµÉè¼Æ	541	559	0	11
8336	10008	1	2	2005	080401	²â¿Ø¼¼ÊõÓëÒÇÆ÷	536	553	0	11
8337	10008	1	2	2005	080703	ÍÁÄ¾¹¤³Ì	538	587	0	11
8338	10008	1	2	2005	080704	½¨Öþ»·¾³ÓëÉè±¸¹¤³Ì	531	536	0	11
8339	10008	1	2	2005	081001	»·¾³¹¤³Ì	536	545	0	11
8340	10008	1	2	2005	050201	Ó¢Óï	541	546	0	11
8341	10008	1	2	2005	050207	ÈÕÓï	533	542	0	11
8342	10008	1	2	2005	070302	Ó¦ÓÃ»¯Ñ§	532	535	0	11
8343	10008	1	2	2005	070402	ÉúÎï¼¼Êõ	546	565	0	11
8344	10008	1	2	2005	080306	³µÁ¾¹¤³Ì	535	556	0	11
8345	10008	1	2	2005	0803	»úÐµÀà	538	589	0	11
8346	10008	1	2	2005	0806	µçÆøÐÅÏ¢Àà	559	615	0	11
8347	10008	1	2	2005	1102	¹¤ÉÌ¹ÜÀíÀà	561	610	0	11
8348	10008	1	1	2005	030101	·¨Ñ§	530	551	0	11
8349	10008	1	1	2005	030302	Éç»á¹¤×÷	520	527	0	11
8350	10008	1	1	2005	110301	ÐÐÕþ¹ÜÀí	527	529	0	11
8351	10008	1	1	2005	050201	Ó¢Óï	519	531	0	11
8352	10008	1	1	2005	1102	¹¤ÉÌ¹ÜÀíÀà	543	575	0	11
8353	11950	1	2	2008	080601	µçÆø¹¤³Ì¼°Æä×Ô¶¯»¯	464	471	0	12
8354	11950	1	2	2008	080605	¼ÆËã»ú¿ÆÑ§Óë¼¼Êõ	463	463	0	12
8355	11950	1	1	2008	020102	¹ú¼Ê¾­¼ÃÓëÃ³Ò×	484	484	0	12
8356	11950	1	1	2008	110303	ÀÍ¶¯ÓëÉç»á±£ÕÏ	480	480	0	12
8357	11950	1	2	2007	080602	×Ô¶¯»¯	483	484	0	12
